0.631472,0.344673,45.4539,2545.71,20.9059,0.0982847,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.1438,0.181371,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259151,0,0.0982847,0.0449371,0.0455858,0.181371,0.034866,0.0176013,69.7772,71.5812,0,0,25.1438,0,0,20.9059,-0.0116169,0.0355981,50,0.0316134,1,152.081,91.8868,0.0315751,8.3125,501.493,0.229492,9.0833,8.26595,504.717,8279.1,12.3495,370.105,0.61998,0.650066,64.2154,59.9529,0.29
0.631472,0.344673,45.4539,2545.71,20.9059,0.0982847,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.1438,0.181371,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259151,0,0.0982847,0.0449371,0.0455858,0.181371,0.034866,0.0176013,69.7772,71.5812,0,0,25.1438,0,0,20.9059,-0.0116169,0.0355981,50,0.0316134,1,152.081,91.8868,0.0315751,8.3125,501.493,0.229492,9.0833,8.26595,504.717,8279.1,12.3495,370.105,0.61998,0.650066,64.2154,59.9529,0.29
0.625473,0.344587,45.4397,2543.57,20.9125,0.0995455,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.1989,0.182859,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259206,0,0.0991677,0.0449371,0.0455858,0.181145,0.034866,0.0176013,69.785,71.5715,0,0,25.1989,0,0,20.9125,-0.0117972,0.0363685,50,0.0317167,1,152.094,91.8739,0.0318396,8.3125,501.493,0.229492,9.0833,8.26595,504.717,8279.1,1.39414,913.838,0.620163,0.65057,64.2237,60.0965,0.29
0.625473,0.344587,45.4397,2543.57,20.9125,0.0995455,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.1989,0.182859,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259206,0,0.0991677,0.0449371,0.0455858,0.181145,0.034866,0.0176013,69.785,71.5715,0,0,25.1989,0,0,20.9125,-0.0117972,0.0363685,50,0.0317167,1,152.094,91.8739,0.0318396,8.3125,501.493,0.229492,9.0833,8.26595,504.717,8279.1,1.39414,913.838,0.620163,0.65057,64.2237,60.0965,0.29
0.625473,0.344587,45.4397,2543.57,20.9125,0.0995455,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.1989,0.182859,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259206,0,0.0991677,0.0449371,0.0455858,0.181145,0.034866,0.0176013,69.785,71.5715,0,0,25.1989,0,0,20.9125,-0.0117972,0.0363685,50,0.0317167,1,152.094,91.8739,0.0318396,8.3125,501.493,0.229492,9.0833,8.26595,504.717,8279.1,1.39414,913.838,0.620163,0.65057,64.2237,60.0965,0.29
0.625473,0.344587,45.4397,2543.57,20.9125,0.0995455,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.1989,0.182859,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259206,0,0.0991677,0.0449371,0.0455858,0.181145,0.034866,0.0176013,69.785,71.5715,0,0,25.1989,0,0,20.9125,-0.0117972,0.0363685,50,0.0317167,1,152.094,91.8739,0.0318396,8.3125,501.502,0.229492,9.02277,8.30355,504.726,8279.1,1.39414,913.838,0.620163,0.65057,64.2237,60.0965,0.29
0.625473,0.344587,45.4397,2543.57,20.9125,0.0995455,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.1989,0.182859,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259206,0,0.0991677,0.0449371,0.0455858,0.181145,0.034866,0.0176013,69.785,71.5715,0,0,25.1989,0,0,20.9125,-0.0117972,0.0363685,50,0.0317167,1,152.094,91.8739,0.0318396,8.3125,501.502,0.229492,9.02277,8.30355,504.726,8279.1,1.39414,913.838,0.620163,0.65057,64.2237,60.0965,0.29
0.631472,0.34456,45.4075,2544.28,20.9448,0.0983502,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.2623,0.183907,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259114,0,0.0976033,0.0449371,0.0455858,0.184814,0.034866,0.0176013,69.7836,71.5081,0,0,25.2623,0,0,20.9448,-0.0118464,0.0361554,50,0.0315229,1,152.065,92.0497,0.0315229,8.3125,501.502,0.229492,9.02277,8.30355,504.726,8279.1,12.3144,354.405,0.613565,0.652778,64.2255,59.9229,0.29
0.631472,0.34456,45.4075,2544.28,20.9448,0.0983502,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.2623,0.183907,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259114,0,0.0976033,0.0449371,0.0455858,0.184814,0.034866,0.0176013,69.7836,71.5081,0,0,25.2623,0,0,20.9448,-0.0118464,0.0361554,50,0.0315229,1,152.065,92.0497,0.0315229,8.3125,501.502,0.229492,9.02277,8.30355,504.726,8279.1,12.3144,354.405,0.613565,0.652778,64.2255,59.9229,0.29
0.631472,0.34456,45.4075,2544.28,20.9448,0.0983502,0.1,100,0.0449371,0.11,100,0.0455858,0.09,25.2623,0.183907,0.19,100,0.034866,0.1,100,0.0176013,0.12,0.259114,0,0.0976033,0.0449371,0.0455858,0.184814,0.034866,0.0176013,69.7836,71.5081,0,0,25.2623,0,0,20.9448,-0.0118464,0.0361554,50,0.0315229,1,152.065,92.0497,0.0315229,8.3125,501.502,0.229492,9.02277,8.30355,504.726,8279.1,12.3144,354.405,0.613565,0.652778,64.2255,59.9229,0.29
