6037.1123,-4.72409,3.67739,122.25735,60.99666,391.41669,5.45771,801.36194
6105.94824,-4.73756,3.67739,122.24645,60.95686,388.58191,5.44013,800.36578
6170.83936,-4.77769,3.67739,122.2366,60.91572,390.6662,5.52015,804.62048
6085.0127,-4.77938,3.67739,122.23321,60.82729,389.38446,5.54882,808.32117
6062.96484,-4.8134,3.67739,122.2446,60.72629,391.59869,5.54257,806.20038
6041.9209,-4.76099,3.67739,122.23061,60.68861,390.79102,5.48272,804.13391
6068.84375,-4.78414,3.67739,122.23598,60.62386,391.69699,5.53814,807.54315
6066.07031,-4.75679,3.67739,122.22864,60.57639,389.86505,5.54162,809.09607
6037.70898,-4.76405,3.67739,122.20664,60.53336,391.92139,5.51622,805.94171
6036.13232,-4.7713,3.67739,122.21246,60.50315,391.1181,5.51076,805.54468
6063.08887,-4.75716,3.67739,122.19863,60.45764,388.8367,5.47775,803.19904
6107.80127,-4.75467,3.67739,122.19363,60.42546,389.76672,5.50799,803.88159
6154.84131,-4.77428,3.67739,122.18862,60.36969,390.84869,5.52101,806.6795
6135.14502,-4.79524,3.67739,122.18361,60.37636,390.02606,5.47044,802.664
6105.66846,-4.77549,3.67739,122.1786,60.34687,394.1622,5.53957,808.48419
6170.04785,-4.7722,3.67739,122.19892,60.30068,392.60013,5.54855,808.29742
6138.73047,-4.74075,3.67739,122.15727,60.3024,391.36392,5.47095,802.62933
6069.89893,-4.77144,3.67739,122.16482,60.22938,393.06363,5.55678,808.90118
6163.96631,-4.77484,3.67739,122.14821,60.18943,393.47644,5.51638,805.54211
6116.77539,-4.81382,3.67739,122.159,60.16209,388.90546,5.52945,806.96515
6067.25879,-4.8079,3.67739,122.1512,60.07233,391.93005,5.56602,809.57349
6074.54297,-4.79419,3.67739,122.16891,60.0108,389.04553,5.52942,806.73199
6089.30225,-4.75643,3.67739,122.17307,59.95282,389.93347,5.45777,801.66199
6104.06152,-4.78327,3.67739,122.15535,59.86124,389.69061,5.50216,805.26978
6118.8291,-4.74353,3.67739,122.16344,59.76935,390.09729,5.48765,802.70648
6133.59814,-4.76452,3.67739,122.17364,59.75211,390.47083,5.53514,807.32495
6157.91357,-4.75761,3.67739,122.14442,59.75029,391.63959,5.48595,803.72736
6192.43018,-4.72515,3.67739,122.1384,59.77103,392.47275,5.4846,803.625
6177.95605,-4.77179,3.67739,122.13236,59.74403,394.88013,5.57109,809.52277
6084.65869,-4.79325,3.67739,122.12634,59.6208,393.20651,5.54938,808.36279
6109.87402,-4.78355,3.67739,122.14574,59.50779,389.25232,5.50361,803.38287
6190.01904,-4.73502,3.67739,122.1207,59.51225,391.47125,5.47728,801.31488
6090.74756,-4.76126,3.67739,122.11214,59.42866,390.31372,5.49546,804.42548
6079.50098,-4.77367,3.67739,122.10358,59.33506,391.53912,5.51006,807.30011
6110.51318,-4.79751,3.67739,122.09502,59.25293,387.84943,5.5266,806.70135
6115.36279,-4.77063,3.67739,122.07621,59.16841,393.11798,5.55317,808.51331
6108.07568,-4.7147,3.67739,122.08676,59.08204,390.54254,5.45335,801.33594
6085.00049,-4.72398,3.67739,122.06957,59.04456,387.62274,5.48556,803.70068
6050.63281,-4.73466,3.67739,122.07657,58.97309,389.28595,5.51004,805.492
6032.02441,-4.74912,3.67739,122.08356,58.86422,388.89709,5.48539,803.68793
6187.98779,-4.77493,3.67739,122.09055,58.82709,391.9679,5.5597,808.68225
6161.36865,-4.76512,3.67739,122.06147,58.68367,389.245,5.49783,804.59662
6125.7334,-4.77458,3.67739,122.05145,58.61255,391.42139,5.5273,807.21423
6101.00049,-4.72857,3.67739,122.05022,58.48451,388.41068,5.45594,801.52673
6100.6665,-4.75491,3.67739,122.05214,58.37951,390.9964,5.47022,802.57452
6126.49121,-4.76611,3.67739,122.05977,58.2913,390.09366,5.54385,807.95813
6143.85059,-4.75553,3.67739,122.03683,58.13395,392.33228,5.479,803.21967
6067.06396,-4.74161,3.67739,122.02663,58.06802,389.84641,5.48096,802.81006
5990.27734,-4.73471,3.67739,122.01642,57.90942,390.04398,5.4849,802.9726
6121.82471,-4.75653,3.67739,122.03864,57.78109,391.0564,5.48766,803.30176
6131.48486,-4.75048,3.67739,122.00983,57.65311,389.18863,5.47878,802.24146
6088.35303,-4.75317,3.67739,121.99937,57.42343,389.56644,5.52788,807.63312
6108.48535,-4.74073,3.67739,121.9849,57.25312,390.49954,5.50418,805.06348
6128.61768,-4.73697,3.67739,121.97163,57.1775,390.715,5.48091,803.83966
6124.84424,-4.75106,3.67739,121.98592,57.05685,387.69946,5.50417,805.14246
6095.40088,-4.71604,3.67739,121.97775,56.90054,392.26688,5.50125,804.84814
6085.44482,-4.68645,3.67739,121.9408,56.89658,388.27032,5.43594,800.85187
6107.00195,-4.70385,3.67739,121.93459,56.83551,390.18076,5.44466,800.69836
6128.55908,-4.70002,3.67739,121.92305,56.70382,387.07254,5.42733,799.42395
6102.75244,-4.73955,3.67739,121.91151,56.45924,388.23917,5.45899,801.75195
6071.19092,-4.74682,3.67739,121.9114,56.3552,385.36655,5.48009,803.29962
6041.11084,-4.71066,3.67739,121.90343,56.32965,387.49622,5.53468,807.29089
6019.1665,-4.70384,3.67739,121.8919,56.30922,387.89902,5.44177,800.4826
6033.83594,-4.68887,3.67739,121.90702,56.31569,387.90668,5.397,797.18652
6057.06396,-4.69486,3.67739,121.8829,56.42978,390.02979,5.43217,799.77924
6094.15576,-4.67986,3.67739,121.90417,56.40536,389.3847,5.46175,801.95496
6098.0166,-4.67774,3.67739,121.87975,56.45734,386.22861,5.42985,799.60919
6048.0249,-4.68165,3.67739,121.86212,56.46149,384.59616,5.38225,796.0957
6056.10889,-4.65283,3.67739,121.88006,56.47387,388.24194,5.38711,797.74048
6186.63428,-4.66108,3.67739,121.88,56.44337,387.46182,5.44953,801.05713
6064.91797,-4.66239,3.67739,121.84369,56.44513,389.12433,5.41251,798.33173
6116.49658,-4.67679,3.67739,121.82695,56.41096,387.85907,5.44569,799.70898
6131.98877,-4.68728,3.67739,121.82689,56.38489,387.02835,5.43277,799.81738
5984.63477,-4.67371,3.67739,121.81819,56.28279,387.27008,5.40283,801.40637
6016.76709,-4.67791,3.67739,121.82291,56.19469,385.24121,5.41619,798.60217
6048.78125,-4.68456,3.67739,121.81554,56.12233,389.5799,5.4183,798.75739
6064.80664,-4.68447,3.67739,121.79037,56.17136,388.59613,5.48385,803.34955
6080.83252,-4.69698,3.67739,121.79636,56.16082,385.85141,5.43449,799.9502
6057.00781,-4.67894,3.67739,121.76839,56.17181,386.48935,5.42508,799.42804
6022.01611,-4.68886,3.67739,121.75685,56.15528,387.0762,5.46365,801.99835
6051.97559,-4.70944,3.67739,121.76824,56.11591,389.07394,5.47741,801.06342
6076.10107,-4.70702,3.67739,121.75704,56.06755,389.01581,5.50338,805.00146
6061.0874,-4.67994,3.67739,121.77498,56.04437,389.58356,5.43344,799.87183
6046.07373,-4.69222,3.67739,121.74665,56.01374,390.24265,5.41017,798.77539
6060.96338,-4.66971,3.67739,121.74339,55.98334,385.87036,5.4065,797.88373
6108.14502,-4.70194,3.67739,121.72116,55.89752,387.32196,5.4722,802.42737
6121.17041,-4.6735,3.67739,121.71398,55.94412,384.54364,5.5003,804.77979
6078.63184,-4.7064,3.67739,121.70679,55.7631,389.104,5.4653,803.01965
6018.54395,-4.71733,3.67739,121.69962,55.71972,386.94714,5.36991,795.18237
5957.70654,-4.68196,3.67739,121.68376,55.60754,382.79037,5.38973,797.59546
5982.25781,-4.64422,3.67739,121.69026,55.60426,385.32147,5.39084,796.73145
6006.80908,-4.6558,3.67739,121.68486,55.48928,383.94373,5.37693,795.70135
5968.27051,-4.69684,3.67739,121.68819,55.40349,385.01587,5.45557,801.50037
5928.47705,-4.65771,3.67739,121.6461,55.39497,382.63718,5.39569,798.35315
5950.7041,-4.67106,3.67739,121.64424,55.31557,383.36407,5.35456,794.07587
5955.3877,-4.61063,3.67739,121.66177,55.49495,384.75745,5.34805,793.5636
5947.86816,-4.62802,3.67739,121.65115,55.50528,382.33594,5.37374,794.74127
5961.75879,-4.6461,3.67739,121.62863,55.44764,381.77759,5.39812,797.26788
5991.14014,-4.59567,3.67739,121.59109,55.43476,383.31741,5.33867,792.86627
6020.52197,-4.62878,3.67739,121.61193,55.41439,381.41284,5.37004,795.19183
5952.24707,-4.61368,3.67739,121.59866,55.37933,382.96024,5.3649,794.81256
5881.98975,-4.63416,3.67739,121.60742,55.37754,383.18271,5.40669,797.90198
5946.83105,-4.61132,3.67739,121.58291,55.35232,380.55692,5.38288,796.14191
5993.75195,-4.59933,3.67739,121.57184,55.44054,386.11292,5.40546,794.77795
5985.10352,-4.58356,3.67739,121.58866,55.41405,383.97717,5.37252,795.37524
5916.23145,-4.60055,3.67739,121.58588,55.37786,382.02084,5.36512,794.01062
5916.76221,-4.59876,3.67739,121.55644,55.30165,381.3707,5.35014,793.71796
6004.76514,-4.63132,3.67739,121.54145,55.33105,381.53534,5.3538,793.74725
5974.79834,-4.61268,3.67739,121.5562,55.29774,383.17307,5.34036,792.99237
5944.83154,-4.62545,3.67739,121.53452,55.27314,381.53885,5.36889,795.10547
5925.31689,-4.58959,3.67739,121.51892,55.27697,383.979,5.37713,794.12823
5906.01855,-4.62969,3.67739,121.52939,55.26074,379.70447,5.36143,794.5553
5961.46973,-4.63044,3.67739,121.52145,55.23216,383.80435,5.41637,798.18829
6021.13184,-4.61666,3.67739,121.49911,55.16737,383.69794,5.4174,798.69159
5951.88672,-4.59855,3.67739,121.48583,55.19398,380.55008,5.32978,792.20703
5952.81299,-4.60493,3.67739,121.504,55.1912,380.23245,5.37675,795.69019
6004.67822,-4.60194,3.67739,121.46606,55.23839,380.06458,5.3526,793.90063
5974.05762,-4.62201,3.67739,121.48615,55.15815,381.78033,5.33169,791.93616
5927.28857,-4.61236,3.67739,121.5103,55.21244,382.71738,5.35239,793.83362
5993.4248,-4.5921,3.67739,121.48239,55.11031,377.79025,5.35253,793.896
5952.83643,-4.57881,3.67739,121.46104,55.15284,381.15778,5.35066,793.75507
5898.53467,-4.58992,3.67739,121.4668,55.05185,378.44366,5.28961,789.21539
6009.08594,-4.6133,3.67739,121.47257,55.09967,379.03598,5.33114,791.25378
6008.58252,-4.59865,3.67739,121.47834,55.19577,377.81204,5.35552,794.11652
5956.03467,-4.57352,3.67739,121.48411,55.26371,377.91891,5.28438,788.82452
5903.54639,-4.57314,3.67739,121.45329,55.3446,378.06949,5.31647,791.21674
5978.20801,-4.5382,3.67739,121.44829,55.49096,382.37543,5.2906,788.03229
5990.10498,-4.58469,3.67739,121.44328,55.50983,380.27646,5.32328,791.72382
5934.62646,-4.58834,3.67739,121.43828,55.50105,381.81424,5.37386,795.47437
5983.11768,-4.57838,3.67739,121.43327,55.57808,382.38641,5.3132,790.97327
6018.77148,-4.57615,3.67739,121.45313,55.63052,381.8924,5.32593,791.91949
5904.14697,-4.551,3.67739,121.44106,55.6644,378.79581,5.31489,790.58856
5956.2666,-4.55135,3.67739,121.44696,55.71923,380.53983,5.33552,792.62854
6013.58105,-4.5547,3.67739,121.4558,55.74699,380.8447,5.32112,791.56268
6024.74316,-4.57677,3.67739,121.43772,55.79916,379.84171,5.34885,792.07825
5912.2998,-4.58262,3.67739,121.43533,55.83138,381.28815,5.29003,788.77374
5931.18701,-4.53504,3.67739,121.43211,55.90979,382.54559,5.26467,786.20764
5991.29443,-4.56693,3.67739,121.41939,55.99464,381.89056,5.29085,789.97784
5951.14355,-4.56796,3.67739,121.41716,56.04528,382.12183,5.29915,789.65674
5910.99219,-4.57292,3.67739,121.42924,56.06493,383.28793,5.31764,791.3042
5979.05322,-4.55651,3.67739,121.40413,56.11821,384.12662,5.30118,790.51349
5994.49805,-4.52433,3.67739,121.3981,56.14946,381.17303,5.27327,787.99561
5909.6665,-4.55802,3.67739,121.39207,56.24036,379.82782,5.29386,788.83081
5979.16064,-4.53523,3.67739,121.38604,56.286,382.31516,5.28746,789.16687
5970.96045,-4.57154,3.67739,121.38,56.21991,378.11044,5.30441,790.31738
5874.58936,-4.53641,3.67739,121.37952,56.19881,382.2988,5.27433,788.07373
5961.06348,-4.53367,3.67739,121.39673,56.19659,377.95554,5.28719,789.03455
5992.85889,-4.52588,3.67739,121.38102,56.20509,380.80801,5.27988,788.48895
6023.42432,-4.5524,3.67739,121.37953,56.23729,380.90408,5.30115,790.07556
5996.18652,-4.52528,3.67739,121.37086,56.30909,380.82813,5.26608,787.27826
5922.93213,-4.54005,3.67739,121.36349,56.37858,379.42191,5.29031,789.26611
5928.90088,-4.54844,3.67739,121.35611,56.42376,381.97397,5.30972,789.0567
5934.86914,-4.51122,3.67739,121.37137,56.48559,381.30969,5.24238,785.68262
5940.83789,-4.52897,3.67739,121.36332,56.65083,381.61609,5.28306,788.72504
5946.80615,-4.5437,3.67739,121.35667,56.72804,381.36633,5.28725,789.03784
5972.48389,-4.53927,3.67739,121.36724,56.72515,382.00415,5.30568,789.85669
5998.61279,-4.51968,3.67739,121.37151,56.77885,380.42743,5.22846,784.64038
5942.42578,-4.51893,3.67739,121.34054,56.91286,382.5148,5.28834,789.12103
5874.75781,-4.52831,3.67739,121.33974,56.92213,378.94171,5.26963,788.6792
5984.09277,-4.55271,3.67739,121.32893,56.90075,380.16296,5.28336,788.74872
5936.60059,-4.55293,3.67739,121.33404,56.89056,381.20929,5.30456,791.50708
5884.91113,-4.53137,3.67739,121.33915,56.87968,377.43323,5.22296,784.22717
5920.86572,-4.50522,3.67739,121.34425,56.95418,377.97021,5.22333,784.79688
5969.07861,-4.53667,3.67739,121.34937,57.00835,381.13336,5.24615,785.96655
5924.24316,-4.52634,3.67739,121.33236,57.08672,378.82999,5.27311,787.98383
5852.73389,-4.51497,3.67739,121.31515,57.15408,378.59164,5.29093,789.31372
5990.2207,-4.52546,3.67739,121.30251,57.24225,382.40005,5.25241,786.43512
5944.77246,-4.48883,3.67739,121.32803,57.3198,378.9762,5.23092,784.43079
5910.97852,-4.4892,3.67739,121.33334,57.42237,380.20029,5.24264,784.94946
5922.46045,-4.50139,3.67739,121.33865,57.53645,381.98495,5.2576,786.82422
